subject,pre_average,post_average,difference,sleep_cond,genotype,file,day,baseline_mean,baseline_sd,threshold_2sd,exceeded_threshold,onset_time_threshold,time_from_18s_threshold,volume_percent_threshold,time_from_18s_sig_1s,volume_percent_sig_1s,time_from_18s_sig_2s,volume_percent_sig_2s,time_from_18s_sig_200ms,volume_percent_sig_200ms,time_from_18s_sig_500ms,volume_percent_sig_500ms,time_from_18s_2sd_200ms,volume_percent_2sd_200ms,time_from_18s_2sd_500ms,volume_percent_2sd_500ms,time_from_18s_2sd_1s,volume_percent_2sd_1s
Object8_Velocity,0,0,0,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object9_Velocity,2.75411853675815,0.961178133560131,-1.79294040319802,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradual_velocity_averages.csv,wednesday,2.74772635861633,6.00432395258177,14.7563742637799,True,30.8112471103668,12.8112471103668,85.4083140691122,,,,,1.59999999999999,10.6666666666666,5.5,36.6666666666667,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0,0,0,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object2_Velocity,0.912940899231624,0.332690710249867,-0.580250188981758,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,0.915044449690683,1.77274884321165,4.46054213611398,True,19.4592392444611,1.45923924446106,9.7282616297404,1,6.66666666666667,,,1.4,9.3333333333333,1.5,10,1.4,9.3333333333333,,,,
Object3_Velocity,0,0,0,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object4_Velocity,0.774353951978806,0.845008926991506,0.0706549750126992,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,0.776870742323865,2.28737452910855,5.35161980054097,True,22.1820483207703,4.18204832077026,27.8803221384684,4,26.6666666666667,6,40,0.199999999999999,1.33333333333333,0,0,4.19999999999999,27.9999999999999,,,,
Object5_Velocity,2.42449036195151,2.11766553027931,-0.306824831672198,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,2.44229777907607,5.03607590053083,12.5144495801377,True,19.825966835022,1.82596683502197,12.1731122334798,2,13.3333333333333,2,13.3333333333333,1.59999999999999,10.6666666666666,1.5,10,12,79.9999999999997,,,,
Object6_Velocity,2.82332845138525,0.538764339718076,-2.28456411166717,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,2.82712875411088,5.4624953453695,13.7521194448499,True,24.5260865688324,6.5260865688324,43.507243792216,,,,,0.999999999999996,6.66666666666664,6.5,43.3333333333333,,,,,,
Object7_Velocity,0,2.52965598451325,2.52965598451325,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,0,0,0,True,21.6596195697784,3.65961956977844,24.3974637985229,3,20,2,13.3333333333333,3.59999999999999,23.9999999999999,3.5,23.3333333333333,0,0,0,0,0,0
Object8_Velocity,0.732874199589828,0.879042372216649,0.146168172626822,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,0.699293660064757,3.03747070406115,6.77423506818706,True,18.0594615936279,0.0594615936279297,0.396410624186198,0,0,0,0,0,0,0,0,0.999999999999996,6.66666666666664,1,6.66666666666667,,
Object9_Velocity,0.0935628853291853,0.276357397232391,0.182794511903206,rested,w1118,/home/joeh/mutantscreen_round_two/55/awake/w1118/rested_w1118_wednesday_gradua2_velocity_averages.csv,wednesday,0.0937784680142755,0.659189586060477,1.41215764013523,True,20.1447162628174,2.14471626281738,14.2981084187826,2,13.3333333333333,2,13.3333333333333,2.19999999999999,14.6666666666666,2,13.3333333333333,1.99999999999999,13.3333333333333,2,13.3333333333333,2,13.3333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,1.59442389181094,0.354708245117797,-1.23971564669314,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,1.61109311596142,3.60398764649177,8.81906840894496,True,24.6927793025971,6.69277930259705,44.6185286839803,4,26.6666666666667,,,3.59999999999999,23.9999999999999,4.5,30,,,,,,
Object2_Velocity,0.435298821888986,0.212430965316718,-0.222867856572268,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,0.435298821888986,1.49624931469002,3.42779745126903,True,20.0927109718323,2.09271097183228,13.9514064788818,2,13.3333333333333,2,13.3333333333333,1.79999999999999,12,2,13.3333333333333,1.99999999999999,13.3333333333333,,,,
Object3_Velocity,0.703960326360206,1.03917115904674,0.335210832686536,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,0.704584308201673,1.70632798654567,4.11724028129301,True,26.8593294620514,8.85932946205139,59.062196413676,9,60,8,53.3333333333333,8.79999999999997,58.6666666666665,8.5,56.6666666666667,8.79999999999997,58.6666666666665,12,80,12,80
Object4_Velocity,0.0728470822759509,1.26039711883363,1.18755003655768,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,0.0728470822759509,0.300657956154189,0.674162994584328,True,27.1595690250397,9.15956902503968,61.0637935002645,9,60,12,80,9.19999999999997,61.3333333333331,9,60,9.19999999999997,61.3333333333331,11.5,76.6666666666667,11,73.3333333333333
Object5_Velocity,0.682756988212771,3.36522593390832,2.68246894569555,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,0.682756988212771,2.32688592126509,5.33652883074295,True,18.0926594734192,0.0926594734191895,0.617729822794596,0,0,0,0,0,0,0,0,0,0,2,13.3333333333333,2,13.3333333333333
Object6_Velocity,0.155395693180795,1.7996156612432,1.64421996806241,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,0.154061542820629,1.36832206450278,2.89070567182618,True,18.1927573680878,0.192757368087769,1.28504912058512,0,0,0,0,0.199999999999999,1.33333333333333,0,0,0.599999999999998,3.99999999999999,8.5,56.6666666666667,9,60
Object7_Velocity,3.27644261103086,2.34907725211626,-0.927365358914592,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,3.2676832120185,3.68753478973175,10.642752791482,True,18.0593957901001,0.0593957901000977,0.395971934000651,0,0,0,0,0,0,0,0,0,0,,,,
Object8_Velocity,1.73819094128887,2.13348208255161,0.395291141262739,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,1.77895444907106,4.46813537602809,10.7152252011272,True,24.0593378543854,6.05933785438538,40.3955856959025,6,40,6,40,3.19999999999999,21.3333333333333,7,46.6666666666667,5.99999999999998,39.9999999999999,,,,
Object9_Velocity,0,0.124721882139149,0.124721882139149,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_awake_gradual_sound_velocity_averages.csv,tuesday,0,0,0,True,21.592577457428,3.59257745742798,23.9505163828532,4,26.6666666666667,4,26.6666666666667,3.79999999999999,25.3333333333332,4,26.6666666666667,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0.314957468288621,0.23755754423557,-0.0773999240530512,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,0.315660498351765,1.76838600388903,3.85243250612984,True,19.5919532775879,1.59195327758789,10.6130218505859,1,6.66666666666667,0,0,1.59999999999999,10.6666666666666,1.5,10,1.59999999999999,10.6666666666666,1.5,10,,
Object2_Velocity,0.0355727273161798,0.402743169158881,0.367170441842701,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,0.0356521307253677,0.259075274992557,0.553802680710482,True,24.0586981773376,6.05869817733765,40.391321182251,6,40,6,40,6.19999999999998,41.3333333333332,6,40,5.99999999999998,39.9999999999999,6,40,8,53.3333333333333
Object3_Velocity,2.19808694246649,2.17430068548241,-0.0237862569840717,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,2.1975945532209,3.59064523979073,9.37888503280236,True,18.1253724098206,0.12537240982056,0.835816065470401,0,0,0,0,0,0,0.5,3.33333333333333,12.4,82.6666666666664,12.5,83.3333333333333,,
Object4_Velocity,1.33038738202714,1.11521501359538,-0.215172368431757,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,1.33233396819979,2.76768158126092,6.86769713072163,True,19.6586711406708,1.65867114067078,11.0578076044718,2,13.3333333333333,12,80,1.59999999999999,10.6666666666666,1.5,10,1.59999999999999,10.6666666666666,12.5,83.3333333333333,12,80
Object5_Velocity,0.546503655167026,1.90962197122705,1.36311831606003,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,0.54772352939731,1.87780449402218,4.30333251744168,True,22.4587578773499,4.45875787734985,29.7250525156657,4,26.6666666666667,4,26.6666666666667,4.39999999999998,29.3333333333332,4.5,30,4.39999999999998,29.3333333333332,4.5,30,12,80
Object6_Velocity,0.378904101646081,0.935238761802196,0.556334660156115,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,0.379749869730113,1.15195887710161,2.68366762393334,True,28.9253227710724,10.9253227710724,72.8354851404826,11,73.3333333333333,10,66.6666666666667,9.19999999999997,61.3333333333331,9,60,10.8,71.9999999999997,10.5,70,10,66.6666666666667
Object7_Velocity,1.44947921524022,0.766645421851262,-0.68283379338896,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,1.4527146599171,3.28901589163706,8.03074644319122,True,30.4253432750702,12.4253432750702,82.8356218338013,12,80,12,80,12.4,82.6666666666664,12.5,83.3333333333333,12.4,82.6666666666664,12.5,83.3333333333333,12,80
Object8_Velocity,0.163936846421506,2.14611130860773,1.98217446218622,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,0.164302776882268,1.12587929073727,2.41606135835681,True,24.158668756485,6.15866875648499,41.0577917098999,6,40,6,40,6.19999999999998,41.3333333333332,6,40,5.99999999999998,39.9999999999999,6,40,6,40
Object9_Velocity,0.526968551723143,2.92958745638981,2.40261890466666,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_SD__wednesday_gradual_sound_velocity_averages.csv,wednesday,0.499993824546791,2.12056666766376,4.74112715987431,True,18.0253612995148,0.0253612995147705,0.16907533009847,0,0,0,0,0,0,0,0,0,0,0,0,4,26.6666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0,1.4707329274641,1.4707329274641,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,0,0,0,True,21.2945129871368,3.29451298713684,21.9634199142456,3,20,2,13.3333333333333,3.19999999999999,21.3333333333333,3,20,0,0,0,0,0,0
Object2_Velocity,1.55173122750712,0.58020995920985,-0.971521268297266,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,1.55942370846397,3.16125395732765,7.88193162311926,True,31.8561944961548,13.8561944961548,92.3746299743652,14,93.3333333333333,14,93.3333333333333,13.8,91.9999999999997,13.5,90,13.8,91.9999999999997,,,,
Object3_Velocity,0,0.0339975008269563,0.0339975008269563,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,0,0,0,True,28.056565284729,10.056565284729,67.04376856486,10,66.6666666666667,10,66.6666666666667,9.99999999999996,66.6666666666664,10,66.6666666666667,0,0,0,0,0,0
Object4_Velocity,0,0.103857434370835,0.103857434370835,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,0,0,0,True,26.9277944564819,8.92779445648193,59.5186297098796,8,53.3333333333333,8,53.3333333333333,8.79999999999997,58.6666666666665,8.5,56.6666666666667,0,0,0,0,0,0
Object5_Velocity,0,3.13371093181518,3.13371093181518,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,0,0,0,True,19.8238899707794,1.82388997077942,12.1592664718628,2,13.3333333333333,2,13.3333333333333,1.79999999999999,12,2,13.3333333333333,0,0,0,0,0,0
Object6_Velocity,0,1.85279661602179,1.85279661602179,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,0,0,0,True,21.5238106250763,3.52381062507629,23.4920708338419,3,20,2,13.3333333333333,3.39999999999999,22.6666666666666,3.5,23.3333333333333,0,0,0,0,0,0
Object7_Velocity,0,0.40426068382989,0.40426068382989,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,0,0,0,True,27.2234101295471,9.22341012954712,61.4894008636475,9,60,8,53.3333333333333,9.19999999999997,61.3333333333331,9,60,0,0,0,0,0,0
Object8_Velocity,0,0,0,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object9_Velocity,0,0,0,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday1_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0.376771827956324,0.143706935376761,-0.233064892579563,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0.382293155508846,1.47707982182548,3.33645279915981,True,21.0589900016785,3.05899000167847,20.3932666778564,3,20,2,13.3333333333333,2.99999999999999,19.9999999999999,3,20,2.99999999999999,19.9999999999999,3,20,,
Object2_Velocity,0,0.0134656674464719,0.0134656674464719,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0,0,0,True,32.4593997001648,14.4593997001648,96.3959980010986,14,93.3333333333333,14,93.3333333333333,14.4,95.9999999999997,14.5,96.6666666666667,0,0,0,0,0,0
Object3_Velocity,0,0.676354736088006,0.676354736088006,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0,0,0,True,22.3261389732361,4.32613897323608,28.8409264882406,4,26.6666666666667,4,26.6666666666667,4.39999999999998,29.3333333333332,4,26.6666666666667,0,0,0,0,0,0
Object4_Velocity,0,1.91674611515229,1.91674611515229,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0,0,0,True,21.1925477981567,3.19254779815674,21.2836519877116,3,20,2,13.3333333333333,3.19999999999999,21.3333333333333,3,20,0,0,0,0,0,0
Object5_Velocity,0,0.454861678316577,0.454861678316577,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0,0,0,True,27.8590772151947,9.85907721519471,65.7271814346314,9,60,8,53.3333333333333,9.79999999999996,65.3333333333331,9.5,63.3333333333333,0,0,0,0,0,0
Object6_Velocity,0,0,0,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object7_Velocity,0,0.456507737060541,0.456507737060541,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0,0,0,True,23.1258299350739,5.12582993507385,34.172199567159,5,33.3333333333333,4,26.6666666666667,4.99999999999998,33.3333333333332,5,33.3333333333333,0,0,0,0,0,0
Object8_Velocity,0,1.87574891404507,1.87574891404507,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0,0,0,True,21.3591203689575,3.35912036895752,22.3941357930501,3,20,2,13.3333333333333,3.39999999999999,22.6666666666666,3.5,23.3333333333333,0,0,0,0,0,0
Object9_Velocity,0.593075765014932,0.0186839273384963,-0.574391837676436,sd,w1118,/home/joeh/mutantscreen_round_two/55/sleep_deprived/w1118/w1118_SD_wednesday2_velocity_averages.csv,wednesday,0.598351634237998,1.74398754682026,4.08632672787852,False,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0,0.265083173984761,0.265083173984761,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,0,0,0,True,22.7592327594757,4.75923275947571,31.7282183965047,4,26.6666666666667,4,26.6666666666667,4.79999999999998,31.9999999999999,4.5,30,0,0,0,0,0,0
Object2_Velocity,0,0.355832520038539,0.355832520038539,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,0,0,0,True,22.8285186290741,4.8285186290741,32.1901241938273,4,26.6666666666667,4,26.6666666666667,4.79999999999998,31.9999999999999,4.5,30,0,0,0,0,0,0
Object3_Velocity,1.74377380388727,0.732489528146746,-1.01128427574053,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,1.76305116899849,2.75160371871155,7.26625860642159,True,25.8258850574493,7.82588505744934,52.1725670496623,,,,,7.79999999999997,51.9999999999998,,,,,,,,
Object4_Velocity,0.257115441008298,0.445394354271189,0.188278913262891,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,0.257115441008298,0.944796071169126,2.14670758334655,True,22.4589903354645,4.45899033546448,29.7266022364299,4,26.6666666666667,4,26.6666666666667,4.39999999999998,29.3333333333332,4.5,30,4.39999999999998,29.3333333333332,4.5,30,,
Object5_Velocity,0.164804864170055,0.897441645605893,0.732636781435838,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,0.164804864170055,0.980949273018594,2.12670341020724,True,20.1924841403961,2.19248414039612,14.6165609359741,2,13.3333333333333,2,13.3333333333333,2.19999999999999,14.6666666666666,2,13.3333333333333,1.99999999999999,13.3333333333333,2,13.3333333333333,2,13.3333333333333
Object6_Velocity,2.64598995710572,2.33898915736491,-0.30700079974081,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,2.64743512554334,3.20758016170221,9.06259544894775,True,20.6923887729645,2.69238877296448,17.9492584864299,3,20,2,13.3333333333333,2.79999999999999,18.6666666666666,2.5,16.6666666666667,2.99999999999999,19.9999999999999,6,40,,
Object7_Velocity,1.06381929225045,1.39532693802614,0.331507645775694,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,1.05161367941538,2.56069677348159,6.17300722637855,True,18.1035225391388,0.103522539138798,0.690150260925317,0,0,0,0,0,0,0,0,1.59999999999999,10.6666666666666,7.5,50,,
Object8_Velocity,0,0,0,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
Object9_Velocity,0,0,0,rested,hk,/home/joeh/mutantscreen_round_two/55/awake/55/55_rested_wednesday_later_velocity_averages.csv,wednesday,0,0,0,False,,,,,,,,,,,,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object4_Velocity,0.710936403171315,0.94330066951991,0.232364266348595,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_sd_thursday_velocity_averages.csv,thursday,0.712609194708188,2.18978468811645,5.0921785709411,True,18.4910247325897,0.491024732589722,3.27349821726481,0,0,0,0,0.399999999999999,2.66666666666666,0.5,3.33333333333333,0.399999999999999,2.66666666666666,0.5,3.33333333333333,,
Object5_Velocity,3.32200943885377,1.845231723868,-1.47677771498577,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_sd_thursday_velocity_averages.csv,thursday,3.30810205168808,4.03009069668907,11.3682834450662,True,18.2243258953095,0.224325895309448,1.49550596872966,11,73.3333333333333,,,8.99999999999997,59.9999999999998,11,73.3333333333333,,,,,,
Object6_Velocity,0.865604861898179,0.433644702347721,-0.431960159550458,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_sd_thursday_velocity_averages.csv,thursday,0.871155890355877,2.02919394433998,4.92954377903584,True,21.5244581699371,3.52445816993713,23.4963877995809,3,20,,,3.59999999999999,23.9999999999999,3.5,23.3333333333333,3.39999999999999,22.6666666666666,3.5,23.3333333333333,,
Object7_Velocity,1.87246486354738,2.72017319719468,0.847708333647294,sd,hk,/home/joeh/mutantscreen_round_two/55/sleep_deprived/55/55_sd_thursday_velocity_averages.csv,thursday,1.87687066322632,2.95698205192271,7.79083476707174,True,20.0575921535492,2.05759215354919,13.7172810236613,2,13.3333333333333,2,13.3333333333333,1.99999999999999,13.3333333333333,2,13.3333333333333,1.99999999999999,13.3333333333333,4,26.6666666666667,4,26.6666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object1_Velocity,0,0,0,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,0,0,,,,,,,0,,,,,,,0,0,0,0,0,0
Object2_Velocity,0.150111062757871,0,-0.150111062757871,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,0.150444642897333,0.762811662223456,1.67606796734425,,,,,,,,,,,,,,,,,,
Object3_Velocity,1.40934784197637,1.86296472591361,0.453616883937236,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,1.40454196018345,1.84179357654037,5.08812911326419,,,,1.77821159362793,,53.3333333333333,,,0.399999999999999,2.66666666666666,0,0,0.399999999999999,2.66666666666666,1,6.66666666666667,8,53.3333333333333
Object4_Velocity,0,0.328012667745586,0.328012667745586,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,0,0,,,,,,,0,,,2.79999999999999,18.6666666666666,2.5,16.6666666666667,0,0,0,0,0,0
Object5_Velocity,0.623771179178518,2.02210994102742,1.3983387618489,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,0.62515733735447,2.6655925079677,5.95634235328987,,,,42.2219212849935,,46.6666666666667,,,6.39999999999998,42.6666666666665,6,40,6.39999999999998,42.6666666666665,7,46.6666666666667,7,46.6666666666667
Object6_Velocity,0,0.651140704762357,0.651140704762357,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,0,0,,,,,,,0,,,1.2,7.99999999999997,1,6.66666666666667,0,0,0,0,0,0
Object7_Velocity,0,0,0,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,0,0,,,,,,,0,,,,,,,0,0,0,0,0,0
Object8_Velocity,0,0.772550489575271,0.772550489575271,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,0,0,,,,,,,0,,,8.99999999999997,59.9999999999998,9,60,0,0,0,0,0,0
Object9_Velocity,3.09525125994429,2.21586527099361,-0.879385988950678,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_rested_3_velocity_averages.csv,,3.09460540280889,3.47109744005072,10.0368002829103,,,,,7,46.6666666666667,,,7.19999999999997,47.9999999999998,7.5,50,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object5_Velocity,0.354164700215232,3.33655372752857,2.98238902731333,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_old_rested_velocity_averages.csv,,0.354953485739097,1.86986266399556,4.09467881373021,True,22.3941805362701,4.36666560173035,29.1111040115356,,,,,,,,,,,,,,
Object6_Velocity,2.55200909343998,1.2133011286075,-1.33870796483248,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_old_rested_velocity_averages.csv,,2.55068862725127,3.77161135536331,10.0939113379779,True,20.0274393558502,1.99992442131042,13.3328294754028,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Object4_Velocity,1.17991015791408,0.406982375601349,-0.772927782312731,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_old_rested_test2_sd_velocities.csv,,1.17523561852397,2.37500040429789,5.92523642711975,True,19.7260117530823,1.66662979125977,11.1108652750651,,,,,,,,,,,,,,
Object5_Velocity,0.392145159852542,1.81478322686525,1.42263806701271,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_old_rested_test2_sd_velocities.csv,,0.393024409089879,2.05671097597475,4.50644636103937,True,22.0593283176422,3.9999463558197,26.666309038798,,,,,,,,,,,,,,
Object7_Velocity,2.96439578677701,3.55960649350757,0.595210706730554,rested,canton_s,/home/joeh/mutantscreen_round_two/cs/rested/cs_old_rested_test2_sd_velocities.csv,,2.96648114742414,3.76765706877475,10.5017952849736,True,18.7592844963074,0.699902534484863,4.66601689656576,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
